train_loss,train_acc,val_loss,val_acc
0.7270250064986092,0.4732142857142857,0.7143367826938629,0.4166666666666667
0.5226810702255794,0.7232142857142857,0.6006631702184677,0.6666666666666666
0.4382855253560202,0.8125,0.6411516964435577,0.5
0.2913633478539331,0.8660714285714286,0.5423552095890045,0.6666666666666666
0.16778015877519334,0.9285714285714286,0.5069200545549393,0.6666666666666666
0.19778514068041528,0.9285714285714286,0.8085105214267969,0.6666666666666666
0.1121439380305154,0.9821428571428571,0.8779368940740824,0.6666666666666666
0.14618877401309355,0.9285714285714286,0.7345527596771717,0.6666666666666666
0.1214238570204803,0.9642857142857143,0.8013667054474354,0.5833333333333334
0.14668600354343653,0.9285714285714286,0.8936819722875953,0.6666666666666666
