mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,scenario
1.8674833297729492,0.13488211653887353,0.2776689052581787,0.07165830034287347,,,1,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
2.054592227935791,0.20609658252818489,0.21741075515747071,0.047372510138601186,,,2,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
1.961308765411377,0.17777341621628862,0.248370361328125,0.046099252903424044,,,4,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,0.9230769230769231,0.9521478521478522,0.03958414611745061,16,cross_uams_to_ipvs
1.723661518096924,0.0767764169575017,0.3214124202728271,0.036974266743296416,,10,1,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
1.7187978267669677,0.10660289665811865,0.281497859954834,0.04394743334056433,,10,2,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
1.5651012897491454,0.06867270971799848,0.2696229457855225,0.056722192900886356,,10,4,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,0.9230769230769231,0.9521478521478522,0.03958414611745061,16,cross_uams_to_ipvs
1.7413461208343506,0.03510575568169448,0.1995683193206787,0.010856279826147133,,20,1,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
1.9083459854125977,0.21723222124218045,0.6301336765289307,0.19575679732141768,,20,2,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
2.304287481307983,0.06315274385541207,0.4345102310180664,0.05058522885618418,,20,4,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,0.9230769230769231,0.9521478521478522,0.03958414611745061,16,cross_uams_to_ipvs
2.2850589752197266,0.10564968282396621,0.37073850631713867,0.04782930814352085,balanced,,1,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
2.43572883605957,0.6250055157401105,0.28698053359985354,0.08128005662242666,balanced,,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
1.4230343341827392,0.29923781340538846,0.30767021179199217,0.0362021462027049,balanced,,4,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,0.9565217391304348,0.9090909090909091,1.0,0.9588368153585545,0.03683700298709757,13,cross_uams_to_ipvs
1.4613976001739502,0.19144500918139265,0.2941082000732422,0.06565209775304928,balanced,10,1,300,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
1.7485851764678955,0.14585371707181255,0.3512112140655518,0.12901151710115052,balanced,10,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
1.9853007793426514,0.1569876777577449,0.7260418891906738,0.07968567751216203,balanced,10,4,300,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,0.9565217391304348,0.9090909090909091,1.0,0.9588368153585545,0.03683700298709757,13,cross_uams_to_ipvs
2.245510292053223,0.06784268302315577,0.4633826732635498,0.08369038691256571,balanced,20,1,300,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
2.402444314956665,0.09544918591719272,0.259197473526001,0.0758271789188637,balanced,20,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,cross_uams_to_ipvs
2.1067094802856445,0.39943324889430426,0.10478606224060058,0.00800048876527626,balanced,20,4,300,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,0.9565217391304348,0.9090909090909091,1.0,0.9588368153585545,0.03683700298709757,13,cross_uams_to_ipvs
