train_loss,train_acc,val_loss,val_acc
0.8057644026620048,0.5784313725490197,0.6516078412532806,0.45454545454545453
0.5628833195992878,0.7843137254901961,0.7472361698746681,0.45454545454545453
0.7072751947811672,0.6274509803921569,0.6897166669368744,0.5454545454545454
0.561977961233684,0.7647058823529411,0.6766032129526138,0.45454545454545453
0.5068090174879346,0.7549019607843137,0.7240585386753082,0.45454545454545453
0.44740874000958036,0.803921568627451,0.6012609899044037,0.5454545454545454
0.3453766959054129,0.8627450980392157,0.6562507972121239,0.7272727272727273
0.26501380439315525,0.8921568627450981,0.44783227145671844,0.6363636363636364
0.22130163705774716,0.9019607843137255,0.32053203880786896,0.7272727272727273
0.23882801138928958,0.9313725490196079,0.1873694211244583,1.0
0.27358520350285936,0.8823529411764706,0.5131275504827499,0.6363636363636364
0.21392334146159037,0.9117647058823529,0.43199877440929413,0.8181818181818182
0.2360915584223611,0.9117647058823529,0.2716454863548279,0.8181818181818182
0.12853231147996017,0.9607843137254902,0.179312608204782,0.8181818181818182
0.1748954722923892,0.9215686274509803,0.1309776771813631,0.8181818181818182
