mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,scenario
1.2176339626312256,0.10702971359209075,0.10758652687072753,0.024630589342691286,0.5,,scale,rbf,"{'model__C': 0.5, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9793103448275862,0.993006993006993,0.9726027397260274,0.9577464788732394,0.9929078014184397,0.9791148715704571,0.013283751196215818,11,single_ipvs
1.1964961528778075,0.1841469440772388,0.12367968559265137,0.025289321689905025,0.5,,auto,rbf,"{'model__C': 0.5, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9793103448275862,0.993006993006993,0.9726027397260274,0.9577464788732394,0.9929078014184397,0.9791148715704571,0.013283751196215818,11,single_ipvs
1.2683849811553956,0.184223236168319,0.09872546195983886,0.029507464530226495,0.5,balanced,scale,rbf,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9793103448275862,0.9859154929577465,0.9793103448275862,0.9645390070921985,0.9929078014184397,0.9803965982247114,0.009389478088164037,9,single_ipvs
1.1970853805541992,0.20110818429864757,0.11222796440124512,0.02545117105193367,0.5,balanced,auto,rbf,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9793103448275862,0.9859154929577465,0.9793103448275862,0.9645390070921985,0.9929078014184397,0.9803965982247114,0.009389478088164037,9,single_ipvs
1.1028785228729248,0.10089133815628899,0.08371977806091309,0.037319298506604606,1.0,,scale,rbf,"{'model__C': 1.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,0.9861111111111112,0.9929078014184397,0.9930258707624813,0.004392554943721631,5,single_ipvs
1.2302531242370605,0.11723377315486765,0.08381285667419433,0.03765501264838993,1.0,,auto,rbf,"{'model__C': 1.0, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,0.9861111111111112,0.9929078014184397,0.9930258707624813,0.004392554943721631,5,single_ipvs
1.018334197998047,0.0874051707232129,0.06776337623596192,0.02908818266924186,1.0,balanced,scale,rbf,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,0.9861111111111112,0.9929078014184397,0.9930258707624813,0.004392554943721631,5,single_ipvs
1.047542428970337,0.13576922263164104,0.09441332817077637,0.043607321019239,1.0,balanced,auto,rbf,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,0.9861111111111112,0.9929078014184397,0.9930258707624813,0.004392554943721631,5,single_ipvs
1.2109041213989258,0.05986850523662047,0.09759807586669922,0.018378810602442692,5.0,,scale,rbf,"{'model__C': 5.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,1.0,1.0,0.9972220882565711,0.003402369886316044,1,single_ipvs
1.139795684814453,0.19187150455355417,0.056692647933959964,0.03490748561343468,5.0,,auto,rbf,"{'model__C': 5.0, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,1.0,1.0,0.9972220882565711,0.003402369886316044,1,single_ipvs
1.0232327461242676,0.1496847155434926,0.04158806800842285,0.01006322340734013,5.0,balanced,scale,rbf,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,1.0,1.0,0.9972220882565711,0.003402369886316044,1,single_ipvs
0.651902723312378,0.057747112242554965,0.028693437576293945,0.0011058778341701966,5.0,balanced,auto,rbf,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,1.0,1.0,0.9972220882565711,0.003402369886316044,1,single_ipvs
