scenario,feature,importance_mean,importance_std
single_ipvs,mfcc_11_min,0.0,0.0
single_ipvs,mfcc_11_max,0.0,0.0
single_ipvs,mfcc_11_median,0.0,0.0
single_ipvs,mfcc_12_mean,0.0,0.0
single_ipvs,mfcc_12_std,0.0,0.0
single_ipvs,mfcc_12_min,0.0,0.0
single_ipvs,mfcc_12_max,0.0,0.0
single_ipvs,mfcc_12_median,0.0,0.0
single_ipvs,mfcc_13_mean,0.0,0.0
single_ipvs,mfcc_13_std,0.0,0.0
single_ipvs,mfcc_13_min,0.0,0.0
single_ipvs,mfcc_13_max,0.0,0.0
single_ipvs,mfcc_13_median,0.0,0.0
single_ipvs,mfcc_delta_01_std,0.0,0.0
single_ipvs,mfcc_delta_01_min,0.0,0.0
single_ipvs,mfcc_delta_01_max,0.0,0.0
single_ipvs,mfcc_delta_01_median,0.0,0.0
single_ipvs,mfcc_delta_02_mean,0.0,0.0
single_ipvs,mfcc_delta_02_std,0.0,0.0
single_ipvs,mfcc_delta_02_min,0.0,0.0
single_ipvs,mfcc_delta_02_max,0.0,0.0
single_ipvs,mfcc_delta_02_median,0.0,0.0
single_ipvs,mfcc_delta_03_mean,0.0,0.0
single_ipvs,mfcc_delta_03_std,0.0,0.0
single_ipvs,mfcc_delta_03_min,0.0,0.0
single_ipvs,mfcc_delta_03_max,0.0,0.0
single_ipvs,mfcc_delta_03_median,0.0,0.0
single_ipvs,mfcc_delta_04_mean,0.0,0.0
single_ipvs,mfcc_delta_04_std,0.0,0.0
single_ipvs,mfcc_delta_04_min,0.0,0.0
single_ipvs,mfcc_delta_04_max,0.0,0.0
single_ipvs,mfcc_delta_04_median,0.0,0.0
single_ipvs,mfcc_delta_05_mean,0.0,0.0
single_ipvs,mfcc_delta_05_std,0.0,0.0
single_ipvs,mfcc_delta_05_min,0.0,0.0
single_ipvs,mfcc_delta_05_max,0.0,0.0
single_ipvs,mfcc_delta_05_median,0.0,0.0
single_ipvs,mfcc_delta_06_mean,0.0,0.0
single_ipvs,mfcc_delta_06_std,0.0,0.0
single_ipvs,mfcc_delta_06_min,0.0,0.0
single_ipvs,mfcc_delta_06_max,0.0,0.0
single_ipvs,mfcc_delta_06_median,0.0,0.0
single_ipvs,mfcc_delta_07_mean,0.0,0.0
single_ipvs,mfcc_delta_07_std,0.0,0.0
single_ipvs,mfcc_delta_07_min,0.0,0.0
single_ipvs,mfcc_delta_07_max,0.0,0.0
single_ipvs,mfcc_delta_07_median,0.0,0.0
single_ipvs,mfcc_delta_08_mean,0.0,0.0
single_ipvs,mfcc_delta_08_std,0.0,0.0
single_ipvs,mfcc_delta_08_min,0.0,0.0
single_ipvs,mfcc_delta_08_max,0.0,0.0
single_ipvs,mfcc_delta_08_median,0.0,0.0
single_ipvs,mfcc_delta_09_mean,0.0,0.0
single_ipvs,mfcc_delta_09_std,0.0,0.0
single_ipvs,mfcc_delta_09_min,0.0,0.0
single_ipvs,mfcc_delta_09_max,0.0,0.0
single_ipvs,mfcc_delta_09_median,0.0,0.0
single_ipvs,mfcc_delta_10_mean,0.0,0.0
single_ipvs,mfcc_delta_10_std,0.0,0.0
single_ipvs,mfcc_delta_10_min,0.0,0.0
single_ipvs,mfcc_delta_10_max,0.0,0.0
single_ipvs,mfcc_delta_10_median,0.0,0.0
single_ipvs,mfcc_delta_11_mean,0.0,0.0
single_ipvs,mfcc_delta_11_std,0.0,0.0
single_ipvs,mfcc_delta_11_min,0.0,0.0
single_ipvs,mfcc_delta_11_max,0.0,0.0
single_ipvs,mfcc_delta_11_median,0.0,0.0
single_ipvs,mfcc_delta_12_mean,0.0,0.0
single_ipvs,mfcc_delta_12_std,0.0,0.0
single_ipvs,mfcc_delta_12_min,0.0,0.0
single_ipvs,mfcc_delta_12_max,0.0,0.0
single_ipvs,mfcc_delta_12_median,0.0,0.0
single_ipvs,mfcc_delta_13_mean,0.0,0.0
single_ipvs,mfcc_delta_13_std,0.0,0.0
single_ipvs,mfcc_delta_13_min,0.0,0.0
single_ipvs,mfcc_delta_13_max,0.0,0.0
single_ipvs,mfcc_delta_13_median,0.0,0.0
single_ipvs,mfcc_delta2_01_mean,0.0,0.0
single_ipvs,mfcc_delta2_01_std,0.0,0.0
single_ipvs,mfcc_delta2_01_min,0.0,0.0
single_ipvs,mfcc_delta2_01_max,0.0,0.0
single_ipvs,mfcc_delta2_01_median,0.0,0.0
single_ipvs,mfcc_delta2_02_mean,0.0,0.0
single_ipvs,mfcc_delta2_02_std,0.0,0.0
single_ipvs,mfcc_delta2_02_min,0.0,0.0
single_ipvs,mfcc_delta2_02_max,0.0,0.0
single_ipvs,mfcc_delta2_02_median,0.0,0.0
single_ipvs,mfcc_delta2_03_mean,0.0,0.0
single_ipvs,mfcc_delta2_03_std,0.0,0.0
single_ipvs,mfcc_delta2_03_min,0.0,0.0
single_ipvs,mfcc_delta2_03_max,0.0,0.0
single_ipvs,mfcc_delta2_03_median,0.0,0.0
single_ipvs,mfcc_delta2_04_mean,0.0,0.0
single_ipvs,mfcc_delta2_04_std,0.0,0.0
single_ipvs,mfcc_delta2_04_min,0.0,0.0
single_ipvs,mfcc_delta2_04_max,0.0,0.0
single_ipvs,mfcc_delta2_04_median,0.0,0.0
single_ipvs,mfcc_delta2_05_mean,0.0,0.0
single_ipvs,mfcc_delta2_05_std,0.0,0.0
single_ipvs,mfcc_delta2_05_min,0.0,0.0
single_ipvs,mfcc_delta2_05_max,0.0,0.0
single_ipvs,mfcc_delta2_05_median,0.0,0.0
single_ipvs,mfcc_delta2_06_mean,0.0,0.0
single_ipvs,mfcc_delta2_06_std,0.0,0.0
single_ipvs,mfcc_delta2_06_min,0.0,0.0
single_ipvs,mfcc_delta2_06_max,0.0,0.0
single_ipvs,mfcc_delta2_06_median,0.0,0.0
single_ipvs,mfcc_delta2_07_mean,0.0,0.0
single_ipvs,mfcc_delta2_07_std,0.0,0.0
single_ipvs,mfcc_delta2_07_min,0.0,0.0
single_ipvs,mfcc_delta2_07_max,0.0,0.0
single_ipvs,mfcc_delta2_07_median,0.0,0.0
single_ipvs,mfcc_delta2_08_mean,0.0,0.0
single_ipvs,mfcc_delta2_08_std,0.0,0.0
single_ipvs,mfcc_delta2_08_min,0.0,0.0
single_ipvs,mfcc_delta2_08_max,0.0,0.0
single_ipvs,mfcc_delta2_08_median,0.0,0.0
single_ipvs,mfcc_delta2_09_mean,0.0,0.0
single_ipvs,mfcc_delta2_09_std,0.0,0.0
single_ipvs,mfcc_delta2_09_min,0.0,0.0
single_ipvs,mfcc_delta2_09_max,0.0,0.0
single_ipvs,mfcc_delta2_09_median,0.0,0.0
single_ipvs,mfcc_delta2_10_mean,0.0,0.0
single_ipvs,mfcc_delta2_10_std,0.0,0.0
single_ipvs,mfcc_delta2_10_min,0.0,0.0
single_ipvs,mfcc_delta2_10_max,0.0,0.0
single_ipvs,mfcc_delta2_10_median,0.0,0.0
single_ipvs,mfcc_delta2_11_mean,0.0,0.0
single_ipvs,mfcc_delta2_11_std,0.0,0.0
single_ipvs,mfcc_delta2_11_min,0.0,0.0
single_ipvs,mfcc_delta2_11_max,0.0,0.0
single_ipvs,mfcc_delta2_11_median,0.0,0.0
single_ipvs,mfcc_delta2_12_mean,0.0,0.0
single_ipvs,mfcc_delta2_12_std,0.0,0.0
single_ipvs,mfcc_delta2_12_min,0.0,0.0
single_ipvs,mfcc_delta2_12_max,0.0,0.0
single_ipvs,mfcc_delta2_12_median,0.0,0.0
single_ipvs,mfcc_delta2_13_mean,0.0,0.0
single_ipvs,mfcc_delta2_13_std,0.0,0.0
single_ipvs,mfcc_delta2_13_min,0.0,0.0
single_ipvs,mfcc_delta2_13_max,0.0,0.0
single_ipvs,mfcc_delta2_13_median,0.0,0.0
single_ipvs,chroma_01_mean,0.0,0.0
single_ipvs,chroma_01_std,0.0,0.0
single_ipvs,chroma_01_min,0.0,0.0
single_ipvs,chroma_01_max,0.0,0.0
single_ipvs,chroma_01_median,0.0,0.0
single_ipvs,chroma_02_mean,0.0,0.0
single_ipvs,chroma_02_std,0.0,0.0
single_ipvs,chroma_02_min,0.0,0.0
single_ipvs,chroma_02_max,0.0,0.0
single_ipvs,chroma_02_median,0.0,0.0
single_ipvs,chroma_03_mean,0.0,0.0
single_ipvs,chroma_03_std,0.0,0.0
single_ipvs,chroma_03_min,0.0,0.0
single_ipvs,chroma_03_max,0.0,0.0
single_ipvs,chroma_03_median,0.0,0.0
single_ipvs,chroma_04_mean,0.0,0.0
single_ipvs,chroma_04_std,0.0,0.0
single_ipvs,chroma_04_min,0.0,0.0
single_ipvs,chroma_04_max,0.0,0.0
single_ipvs,chroma_04_median,0.0,0.0
single_ipvs,chroma_05_mean,0.0,0.0
single_ipvs,chroma_05_std,0.0,0.0
single_ipvs,chroma_05_min,0.0,0.0
single_ipvs,chroma_05_max,0.0,0.0
single_ipvs,chroma_05_median,0.0,0.0
single_ipvs,chroma_06_mean,0.0,0.0
single_ipvs,chroma_06_std,0.0,0.0
single_ipvs,chroma_06_min,0.0,0.0
single_ipvs,chroma_06_max,0.0,0.0
single_ipvs,chroma_06_median,0.0,0.0
single_ipvs,chroma_07_mean,0.0,0.0
single_ipvs,chroma_07_std,0.0,0.0
single_ipvs,chroma_07_min,0.0,0.0
single_ipvs,chroma_07_max,0.0,0.0
single_ipvs,chroma_07_median,0.0,0.0
single_ipvs,chroma_08_mean,0.0,0.0
single_ipvs,chroma_08_std,0.0,0.0
single_ipvs,chroma_08_min,0.0,0.0
single_ipvs,shimmer_rel,0.0,0.0
single_ipvs,chroma_12_mean,0.0,0.0
single_ipvs,chroma_12_std,0.0,0.0
single_ipvs,chroma_12_min,0.0,0.0
single_ipvs,chroma_12_max,0.0,0.0
single_ipvs,chroma_12_median,0.0,0.0
single_ipvs,pitch_hz_mean,0.0,0.0
single_ipvs,pitch_hz_std,0.0,0.0
single_ipvs,pitch_hz_min,0.0,0.0
single_ipvs,pitch_hz_max,0.0,0.0
single_ipvs,pitch_hz_median,0.0,0.0
single_ipvs,pitch_range_hz,0.0,0.0
single_ipvs,jitter_abs,0.0,0.0
single_ipvs,jitter_rel,0.0,0.0
single_ipvs,shimmer_abs,0.0,0.0
single_ipvs,rms_median,0.0,0.0
single_ipvs,chroma_08_max,0.0,0.0
single_ipvs,signal_std,0.0,0.0
single_ipvs,signal_abs_mean,0.0,0.0
single_ipvs,chroma_11_median,0.0,0.0
single_ipvs,pitch_strength_mean,0.0,0.0
single_ipvs,hnr_db,0.0,0.0
single_ipvs,zcr_mean,0.0,0.0
single_ipvs,zcr_std,0.0,0.0
single_ipvs,zcr_min,0.0,0.0
single_ipvs,zcr_max,0.0,0.0
single_ipvs,zcr_median,0.0,0.0
single_ipvs,rms_mean,0.0,0.0
single_ipvs,rms_std,0.0,0.0
single_ipvs,rms_min,0.0,0.0
single_ipvs,rms_max,0.0,0.0
single_ipvs,chroma_11_max,0.0,0.0
