mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,scenario
0.3382139205932617,0.054153872693384474,0.02511911392211914,0.014186294759810031,0.1,,liblinear,"{'model__C': 0.1, 'model__class_weight': None, 'model__solver': 'liblinear'}",1.0,0.993006993006993,0.993006993006993,0.9929078014184397,0.9859154929577465,0.9929674560780345,0.004454066521285696,2,single_ipvs
0.34238376617431643,0.06079608471774102,0.034274625778198245,0.010492933277690705,0.1,balanced,liblinear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__solver': 'liblinear'}",1.0,0.993006993006993,0.993006993006993,0.9929078014184397,0.9859154929577465,0.9929674560780345,0.004454066521285696,2,single_ipvs
0.2644223213195801,0.047970673247890776,0.040615081787109375,0.006750872073930533,1.0,,liblinear,"{'model__C': 1.0, 'model__class_weight': None, 'model__solver': 'liblinear'}",1.0,0.9859154929577465,0.993006993006993,0.9929078014184397,0.9929078014184397,0.9929476177603238,0.004454067143535271,4,single_ipvs
0.32826857566833495,0.06811275115360138,0.032111501693725585,0.00941957486960531,1.0,balanced,liblinear,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__solver': 'liblinear'}",1.0,0.9859154929577465,0.993006993006993,0.9929078014184397,0.9929078014184397,0.9929476177603238,0.004454067143535271,4,single_ipvs
0.2714227676391602,0.04511484474889496,0.015758466720581055,0.0034577453228733087,5.0,,liblinear,"{'model__C': 5.0, 'model__class_weight': None, 'model__solver': 'liblinear'}",1.0,0.9859154929577465,0.993006993006993,0.9929078014184397,0.9929078014184397,0.9929476177603238,0.004454067143535271,4,single_ipvs
0.24166808128356934,0.01697922808605154,0.012867498397827148,0.001702239962134844,5.0,balanced,liblinear,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__solver': 'liblinear'}",1.0,0.9859154929577465,1.0,0.9929078014184397,0.9929078014184397,0.9943462191589252,0.005275333374666227,1,single_ipvs
