mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,scenario
1.7892560482025146,0.44421283896949776,0.11912784576416016,0.008932028430867826,0.5,,scale,rbf,"{'model__C': 0.5, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9247311827956989,0.9617486338797814,0.9565217391304348,0.9032258064516129,0.9042553191489362,0.9300965362812927,0.024974940522408357,9,combined_all
1.5362161636352538,0.43877465311664815,0.11530656814575195,0.03307673411038298,0.5,,auto,rbf,"{'model__C': 0.5, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9247311827956989,0.9617486338797814,0.9565217391304348,0.9032258064516129,0.9042553191489362,0.9300965362812927,0.024974940522408357,9,combined_all
1.2696723461151123,0.3531430778074213,0.0915651798248291,0.02605259431481686,0.5,balanced,scale,rbf,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9230769230769231,0.96045197740113,0.9213483146067416,0.9120879120879121,0.9180327868852459,0.9269995828115905,0.017141459380388153,11,combined_all
1.2772992610931397,0.43813704166435274,0.09425640106201172,0.02563729303536912,0.5,balanced,auto,rbf,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9230769230769231,0.96045197740113,0.9213483146067416,0.9120879120879121,0.9180327868852459,0.9269995828115905,0.017141459380388153,11,combined_all
1.0276142597198485,0.3467685831415175,0.07852940559387207,0.020906400191838252,1.0,,scale,rbf,"{'model__C': 1.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9411764705882353,0.967032967032967,0.978021978021978,0.93048128342246,0.9560439560439561,0.9545513310219192,0.01712976661038219,5,combined_all
1.050151491165161,0.3834237088436632,0.08902564048767089,0.03661583711403175,1.0,,auto,rbf,"{'model__C': 1.0, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9411764705882353,0.967032967032967,0.978021978021978,0.93048128342246,0.9560439560439561,0.9545513310219192,0.01712976661038219,5,combined_all
1.3811938762664795,0.5261007384871286,0.07378940582275391,0.016273898010893798,1.0,balanced,scale,rbf,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9347826086956522,0.9720670391061452,0.9723756906077348,0.9289617486338798,0.9497206703910615,0.9515815514868947,0.018162457230456706,7,combined_all
1.7938416957855225,0.040386895000431654,0.08251934051513672,0.00849422960077228,1.0,balanced,auto,rbf,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9347826086956522,0.9720670391061452,0.9723756906077348,0.9289617486338798,0.9497206703910615,0.9515815514868947,0.018162457230456706,7,combined_all
1.1886879920959472,0.5095886440676967,0.04732670783996582,0.0060702484196302675,5.0,,scale,rbf,"{'model__C': 5.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9732620320855615,0.9834254143646409,0.9834254143646409,0.9782608695652174,0.9720670391061452,0.9780881538972412,0.004827997604896374,1,combined_all
0.9688611507415772,0.3244582097736956,0.045200538635253903,0.005230035282502461,5.0,,auto,rbf,"{'model__C': 5.0, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9732620320855615,0.9834254143646409,0.9834254143646409,0.9782608695652174,0.9720670391061452,0.9780881538972412,0.004827997604896374,1,combined_all
0.6339127063751221,0.028653311645068603,0.04089932441711426,0.0027873563350415205,5.0,balanced,scale,rbf,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.972972972972973,0.9834254143646409,0.9834254143646409,0.9782608695652174,0.9720670391061452,0.9780303420747234,0.004886813224937863,3,combined_all
0.6845530509948731,0.03827990215204623,0.03820934295654297,0.005890216301974108,5.0,balanced,auto,rbf,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.972972972972973,0.9834254143646409,0.9834254143646409,0.9782608695652174,0.9720670391061452,0.9780303420747234,0.004886813224937863,3,combined_all
