mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,scenario
1.2883203983306886,0.09637924513054806,0.1052696704864502,0.014927036226133675,0.5,,scale,rbf,"{'model__C': 0.5, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9793103448275862,0.993006993006993,0.9726027397260274,0.9577464788732394,0.9929078014184397,0.9791148715704571,0.013283751196215818,11,cross_ipvs_to_uams
1.296398639678955,0.09358495804382094,0.08204269409179688,0.012592710292464991,0.5,,auto,rbf,"{'model__C': 0.5, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9793103448275862,0.993006993006993,0.9726027397260274,0.9577464788732394,0.9929078014184397,0.9791148715704571,0.013283751196215818,11,cross_ipvs_to_uams
1.2781139373779298,0.12733552701145162,0.0760465145111084,0.0237076884424349,0.5,balanced,scale,rbf,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.9793103448275862,0.9859154929577465,0.9793103448275862,0.9645390070921985,0.9929078014184397,0.9803965982247114,0.009389478088164037,9,cross_ipvs_to_uams
1.2331697463989257,0.19205456780199898,0.08105268478393554,0.02684227116670523,0.5,balanced,auto,rbf,"{'model__C': 0.5, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.9793103448275862,0.9859154929577465,0.9793103448275862,0.9645390070921985,0.9929078014184397,0.9803965982247114,0.009389478088164037,9,cross_ipvs_to_uams
1.0760332584381103,0.21349367361804314,0.09475831985473633,0.029761995034855833,1.0,,scale,rbf,"{'model__C': 1.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,0.9861111111111112,0.9929078014184397,0.9930258707624813,0.004392554943721631,5,cross_ipvs_to_uams
1.2011029720306396,0.06878275568012265,0.09623675346374512,0.023802902163427463,1.0,,auto,rbf,"{'model__C': 1.0, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,0.9861111111111112,0.9929078014184397,0.9930258707624813,0.004392554943721631,5,cross_ipvs_to_uams
1.1961162567138672,0.07086878786765055,0.09103274345397949,0.01584516846287243,1.0,balanced,scale,rbf,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,0.9861111111111112,0.9929078014184397,0.9930258707624813,0.004392554943721631,5,cross_ipvs_to_uams
0.9964139461517334,0.18542772479333128,0.08595948219299317,0.032341585626441065,1.0,balanced,auto,rbf,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,0.9861111111111112,0.9929078014184397,0.9930258707624813,0.004392554943721631,5,cross_ipvs_to_uams
1.2697133541107177,0.14292543936968133,0.08472471237182617,0.0264072513861861,5.0,,scale,rbf,"{'model__C': 5.0, 'model__class_weight': None, 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,1.0,1.0,0.9972220882565711,0.003402369886316044,1,cross_ipvs_to_uams
1.234573984146118,0.0792548593987896,0.06873507499694824,0.026826543819444236,5.0,,auto,rbf,"{'model__C': 5.0, 'model__class_weight': None, 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,1.0,1.0,0.9972220882565711,0.003402369886316044,1,cross_ipvs_to_uams
1.2163965702056885,0.1399579539702001,0.04222102165222168,0.008270942665998832,5.0,balanced,scale,rbf,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__gamma': 'scale', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,1.0,1.0,0.9972220882565711,0.003402369886316044,1,cross_ipvs_to_uams
0.7700686454772949,0.19095846946572106,0.03133106231689453,0.0017999942401117658,5.0,balanced,auto,rbf,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__gamma': 'auto', 'model__kernel': 'rbf'}",0.993103448275862,1.0,0.993006993006993,1.0,1.0,0.9972220882565711,0.003402369886316044,1,cross_ipvs_to_uams
