mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,scenario
0.03600554466247559,0.0042442672567925355,0.01591768264770508,0.004248561662335209,0.1,,liblinear,"{'model__C': 0.1, 'model__class_weight': None, 'model__solver': 'liblinear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,cross_mdvr_kcl_to_ipvs
0.03766708374023438,0.007519783588524768,0.01656055450439453,0.003237007799911848,0.1,balanced,liblinear,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__solver': 'liblinear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,cross_mdvr_kcl_to_ipvs
0.04669222831726074,0.003724069032298371,0.019174766540527344,0.0016959945761851032,1.0,,liblinear,"{'model__C': 1.0, 'model__class_weight': None, 'model__solver': 'liblinear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,cross_mdvr_kcl_to_ipvs
0.04383916854858398,0.0043864477544527675,0.01635632514953613,0.002749388099118551,1.0,balanced,liblinear,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__solver': 'liblinear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,cross_mdvr_kcl_to_ipvs
0.03440098762512207,0.0030210980205166546,0.010683870315551758,0.0006472613931930787,5.0,,liblinear,"{'model__C': 5.0, 'model__class_weight': None, 'model__solver': 'liblinear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,cross_mdvr_kcl_to_ipvs
0.029252958297729493,0.00422106652933244,0.009430217742919921,0.00033598794799187456,5.0,balanced,liblinear,"{'model__C': 5.0, 'model__class_weight': 'balanced', 'model__solver': 'liblinear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,cross_mdvr_kcl_to_ipvs
