scenario,feature,feature_group,healthy_n_patients,parkinson_n_patients,healthy_mean,healthy_std,healthy_median,healthy_q1,healthy_q3,parkinson_mean,parkinson_std,parkinson_median,parkinson_q1,parkinson_q3,mean_difference_pd_minus_healthy,median_difference_pd_minus_healthy,cohens_d,abs_cohens_d,p_value_mannwhitney,q_value_bh
combined_all,spectral_rolloff_mean,Spectral Descriptors,120,75,2566.0292865351284,895.365860912009,2579.1362146376046,1701.0150990996176,3258.470951289619,2270.024163122656,773.3712167204131,2106.0092623199516,1574.4894366197182,2973.990145179868,-296.0051234124726,-473.1269523176529,-0.34797061186586864,0.34797061186586864,0.023337477384519443,0.22219055549102137
combined_all,spectral_rolloff_median,Spectral Descriptors,120,75,2396.4824448283916,815.2477232539956,2437.5,1645.32470703125,2960.9375,2128.421024929021,751.0890275700891,2117.1875,1382.8125,2750.0,-268.0614198993708,-320.3125,-0.33877656086075875,0.33877656086075875,0.023735489607349464,0.22219055549102137
combined_all,spectral_flatness_median,Spectral Descriptors,120,75,0.003909343093018678,0.0037441974452735046,0.004008446970317419,4.123509256714897e-06,0.006489173897231558,0.00268354629793724,0.0034646862120158565,9.06206832951284e-06,2.534201087200927e-06,0.0058654807507991,-0.0012257967950814377,-0.003999384901987906,-0.3367975562403354,0.3367975562403354,0.02149567387050218,0.22219055549102137
combined_all,mfcc_delta_03_max,Delta MFCC,120,75,13.051765753537353,7.524269020086938,11.312704245249432,6.119492888450623,20.315494537353516,10.710439034357146,6.530314593311273,8.321427345275879,4.685577630996704,15.719615936279297,-2.3413267191802074,-2.9912768999735526,-0.32702390809754095,0.32702390809754095,0.02149567387050218,0.22219055549102137
combined_all,mfcc_delta2_10_mean,Delta-Delta MFCC,120,75,-0.006283959597028529,0.03149992579194313,3.8938559143233334e-05,-0.010509160870707251,0.005541831258004392,-0.013157346647803577,0.038999658885776875,-0.0017650966231819,-0.022649214107410102,0.0014515774724018,-0.006873387050775048,-0.0018040351823251333,-0.19883474895602418,0.19883474895602418,0.022864627633100685,0.22219055549102137
combined_all,mfcc_09_median,MFCC,120,75,-4.654389421177757,9.633238400287153,-3.1860259771347046,-9.284411152203877,1.704988956451416,-1.0247702058078925,7.133468320947766,-0.9539463520050048,-6.021712064743042,2.619147479534149,3.629619215369864,2.2320796251296997,0.41436318715264914,0.41436318715264914,0.029512222076354015,0.2635519277227673
combined_all,mfcc_delta2_01_std,Delta-Delta MFCC,120,75,5.668531673140508,2.9004211553023818,6.304892020859691,2.278288555960302,8.066265611275144,4.790526130112738,2.3938185310009152,5.319585601165969,2.544210249974488,6.473499787767006,-0.8780055430277702,-0.985306419693722,-0.32310895538087075,0.32310895538087075,0.030500074721625893,0.2635519277227673
combined_all,mfcc_delta2_04_mean,Delta-Delta MFCC,120,75,0.013464024386225652,0.07525057699549784,0.0003701046590143,-0.0047533915572641,0.018449261618842087,-0.006023669101425344,0.10250043296969857,-0.0024520683743098,-0.0153362856970404,0.011402229240400373,-0.019487693487650996,-0.0028221730333241003,-0.22472782853672812,0.22472782853672812,0.029904010932128387,0.2635519277227673
combined_all,mfcc_delta_03_std,Delta MFCC,120,75,3.886767818933065,1.8424483020728804,3.8216240870991767,2.190642339033507,5.398895377743893,3.2412624492299136,1.3646036902576453,2.970970622109624,2.1668949194179543,4.256765805250774,-0.6455053697031516,-0.8506534649895525,-0.3852794969731237,0.3852794969731237,0.0325612178493798,0.2743282603810248
combined_all,mfcc_delta2_12_median,Delta-Delta MFCC,120,75,-0.011112217394832334,0.045056411889585396,-0.0063071064651012,-0.021054090369337537,0.006047540984582125,-0.02248114956194982,0.05010759235226977,-0.0120335398241877,-0.0331367133185267,-0.001299216763603273,-0.011368932167117485,-0.0057264333590865,-0.24159779427036204,0.24159779427036204,0.033635778742621664,0.2764696935674025
combined_all,spectral_contrast_07_min,Spectral Contrast,120,75,8.310359474308784,5.795443413949881,10.871457009833907,0.6586523796174317,12.495732279813074,5.970118984896092,6.101949840296091,0.758625566689016,0.5703560220401993,12.002806365857072,-2.3402404894126922,-10.112831443144891,-0.39565563731642656,0.39565563731642656,0.038242472462291,0.283058653086062
combined_all,spectral_centroid_std,Spectral Descriptors,120,75,504.8127654638414,367.5669004215326,492.2687455387341,84.89263289406459,818.7105738376696,380.94617507553573,317.1103930467143,313.491825283517,85.2424712784256,657.2277003994084,-123.86659038830567,-178.77692025521708,-0.35483318186726553,0.35483318186726553,0.04177737437511499,0.283058653086062
combined_all,mfcc_10_mean,MFCC,120,75,1.1449322347135875,7.996944467661173,2.129520311494967,-1.736122812915109,5.859206918449629,3.51647238906334,5.544940967016424,4.554600259191112,-0.13556540535454722,6.968141986059239,2.3715401543497525,2.425079947696145,0.33136885614696415,0.33136885614696415,0.03751901433838512,0.283058653086062
combined_all,spectral_centroid_max,Spectral Descriptors,120,75,3664.4148386621064,1974.9137002323341,3466.8532162561705,1422.7192041661676,5565.191448660484,3067.088066342885,1918.1120944527142,1895.101747435356,1364.7841780955566,5036.83223364136,-597.3267723192212,-1571.7514688208146,-0.3057991949554107,0.3057991949554107,0.04283676945812808,0.283058653086062
combined_all,mfcc_delta2_05_max,Delta-Delta MFCC,120,75,5.891455673955731,3.8319683650184397,4.866591032594442,1.829423576593399,9.086613496144613,4.80650600157744,3.6041726359630113,3.613559722900391,1.4834867119789124,8.47191333770752,-1.0849496723782908,-1.2530313096940513,-0.28960838964264335,0.28960838964264335,0.04256981391131788,0.283058653086062
combined_all,mfcc_delta2_04_min,Delta-Delta MFCC,120,75,-6.840558823304744,4.14122725756072,-5.832901313900948,-10.68717336654663,-2.3989726901054382,-5.705959536347042,3.7625918574951984,-4.274247169494629,-9.452277183532717,-2.3650503158569336,1.1345992869577017,1.5586541444063187,0.28362929267115683,0.28362929267115683,0.040229912568084336,0.283058653086062
combined_all,zcr_mean,Energy / ZCR,120,75,0.0969638379927556,0.021781366961689325,0.0963675839188134,0.0841950243688758,0.1101977296003053,0.09016460339003478,0.027312682511435,0.0906288754661553,0.07302005883454935,0.1058788523335058,-0.006799234602720819,-0.005738708452658087,-0.2826770623270693,0.2826770623270693,0.036807235832067214,0.283058653086062
combined_all,chroma_05_mean,Chroma,120,75,0.5504037785197304,0.17120280057901074,0.606230172810886,0.44324458304571657,0.6424234281572085,0.49982613118168984,0.2054500190938782,0.5067747345605453,0.3339970118243887,0.6269893399467074,-0.0505776473380406,-0.09945543825034064,-0.27326796406099596,0.27326796406099596,0.040740242008699926,0.283058653086062
combined_all,zcr_max,Energy / ZCR,120,75,0.4203520946013622,0.2700605351065446,0.3033447265625,0.1478271484375,0.683837890625,0.35074430525881,0.24884368137565133,0.212890625,0.132568359375,0.57421875,-0.06960778934255218,-0.0904541015625,-0.26554819550687636,0.26554819550687636,0.03897577863293865,0.283058653086062
combined_all,mfcc_delta_01_median,Delta MFCC,120,75,-0.6460967385707846,0.7788721174110682,-0.46626248955726624,-0.9442511585851511,-0.2046338394284248,-0.5531150256767148,1.0599453469253455,-0.3596705049276352,-0.6272957026958466,-0.1480285674333572,0.09298171289406987,0.10659198462963104,0.10364564192231208,0.10364564192231208,0.04125604775124011,0.283058653086062
combined_all,mfcc_09_mean,MFCC,120,75,-5.261893706109362,9.697324214305407,-4.150935907383336,-9.705914255942224,0.35363093631877973,-1.870200303492957,7.097090375012425,-1.816306452109264,-7.91304014161284,2.2116473191349866,3.3916934026164047,2.3346294552740723,0.38578257493840445,0.38578257493840445,0.04391878736200721,0.2846275257883929
combined_all,mfcc_delta_02_std,Delta MFCC,120,75,5.0557701457821524,2.495233803851237,5.190103195781785,2.408530177476841,7.1744342644064565,4.353198784975059,2.1659117110585093,4.19234478981557,2.365944065373605,5.922981108917746,-0.7025713608070934,-0.9977584059662155,-0.29589794191037594,0.29589794191037594,0.04615214555115483,0.2934579820894184
