mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,scenario
0.855165672302246,0.14445449619245768,0.19145259857177735,0.021003041130422756,,,1,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,single_uams
1.0111528396606446,0.20357643263850222,0.2796742916107178,0.088488228825141,,,2,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,single_uams
0.7640491008758545,0.05786956577533006,0.2024904727935791,0.08321208848726036,,,4,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,0.9230769230769231,0.9521478521478522,0.03958414611745061,16,single_uams
0.7374613761901856,0.03317413214177918,0.19258370399475097,0.03691388109738089,,10,1,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,single_uams
0.7399629116058349,0.01839297504263856,0.30550498962402345,0.02342763526953693,,10,2,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,single_uams
0.9945833206176757,0.11463839393614317,0.22329330444335938,0.07241926844433076,,10,4,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,0.9230769230769231,0.9521478521478522,0.03958414611745061,16,single_uams
0.9132134914398193,0.14396906491112418,0.37808980941772463,0.03913818847786763,,20,1,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,single_uams
0.7447048187255859,0.021213185962632736,0.35651164054870604,0.06433495549148986,,20,2,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,single_uams
0.868360948562622,0.08908513531765291,0.2577327251434326,0.08239757954273805,,20,4,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,0.9230769230769231,0.9521478521478522,0.03958414611745061,16,single_uams
0.826428747177124,0.026485927436361235,0.2427527904510498,0.06861717565558566,balanced,,1,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9285714285714286,1.0,1.0,0.9090909090909091,1.0,0.9675324675324676,0.040238788012544595,1,single_uams
