train_loss,train_acc,val_loss,val_acc
0.7403214999607631,0.5686274509803921,0.7099553048610687,0.5454545454545454
0.6502126625605992,0.7058823529411765,0.7565191984176636,0.5454545454545454
0.5290415414742061,0.7647058823529411,0.670598141849041,0.45454545454545453
0.4151982750211443,0.7745098039215687,0.659767635166645,0.45454545454545453
0.3520467153617314,0.8431372549019608,0.6331403106451035,0.45454545454545453
0.42475326146398273,0.8627450980392157,0.7357925847172737,0.45454545454545453
0.2976513962660517,0.8235294117647058,0.5974932909011841,0.6363636363636364
0.3019576258957386,0.8627450980392157,0.5151904374361038,0.7272727272727273
0.3389987519809178,0.8627450980392157,0.5215406864881516,0.7272727272727273
0.2292502149939537,0.9215686274509803,0.23659764230251312,0.9090909090909091
0.21718655313764298,0.9607843137254902,0.41064082086086273,0.6363636363636364
0.1525643558374473,0.9509803921568627,0.21679876744747162,1.0
0.15807885836277688,0.9313725490196079,0.23737412691116333,0.8181818181818182
0.08602627499827317,0.9607843137254902,0.15605757385492325,0.8181818181818182
0.09777318313717842,0.9705882352941176,0.16177908331155777,0.8181818181818182
