mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,scenario
2.3011605739593506,0.5542872946357917,0.8515510082244873,0.38742835855559465,,,1,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9722222222222222,0.9859154929577465,0.958904109589041,0.9645390070921985,1.0,0.9763161663722417,0.014911154395518168,4,cross_ipvs_to_mdvr_kcl
1.98960542678833,0.48388954212736857,1.134134864807129,0.2961622195464826,,,2,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9861111111111112,0.9859154929577465,0.9722222222222222,0.9577464788732394,1.0,0.980399061032864,0.01433356562133385,1,cross_ipvs_to_mdvr_kcl
2.22980055809021,0.708993131652306,0.9194377899169922,0.5036833750297665,,,4,300,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9722222222222222,0.9859154929577465,0.9655172413793104,0.951048951048951,0.9929078014184397,0.973522341805334,0.014833822674874394,13,cross_ipvs_to_mdvr_kcl
2.2398736000061037,0.8765054972058719,1.0749139785766602,0.9052341601319043,,10,1,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9722222222222222,0.9859154929577465,0.958904109589041,0.9577464788732394,1.0,0.9749576607284499,0.016177866065813055,10,cross_ipvs_to_mdvr_kcl
2.007685089111328,0.6598445812220675,1.4420495510101319,0.6812004746219967,,10,2,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9861111111111112,0.9859154929577465,0.9655172413793104,0.9577464788732394,1.0,0.9790580648642816,0.015315822059232275,3,cross_ipvs_to_mdvr_kcl
2.763299798965454,0.24192893535138194,0.6199804306030273,0.2162577707137495,,10,4,300,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9722222222222222,0.9859154929577465,0.9655172413793104,0.951048951048951,0.9929078014184397,0.973522341805334,0.014833822674874394,13,cross_ipvs_to_mdvr_kcl
2.831305408477783,0.22035407419590783,0.43987483978271485,0.15757947218411983,,20,1,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9722222222222222,0.9859154929577465,0.958904109589041,0.9645390070921985,1.0,0.9763161663722417,0.014911154395518168,4,cross_ipvs_to_mdvr_kcl
1.6338327407836915,0.5757492361272918,1.6580013275146483,0.586493522565403,,20,2,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9861111111111112,0.9859154929577465,0.9722222222222222,0.9577464788732394,1.0,0.980399061032864,0.01433356562133385,1,cross_ipvs_to_mdvr_kcl
1.732924795150757,0.35653925614026666,1.6294027805328368,0.3068535236427999,,20,4,300,"{'model__class_weight': None, 'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9722222222222222,0.9859154929577465,0.9655172413793104,0.951048951048951,0.9929078014184397,0.973522341805334,0.014833822674874394,13,cross_ipvs_to_mdvr_kcl
2.7978529930114746,0.22748386875558083,0.5191090106964111,0.0862674691794961,balanced,,1,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9793103448275862,0.9859154929577465,0.9523809523809523,0.965034965034965,0.9929078014184397,0.9751099113239379,0.01462381103021405,7,cross_ipvs_to_mdvr_kcl
2.675840473175049,0.4615334190781135,0.857448959350586,0.39111998801826336,balanced,,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9722222222222222,0.9859154929577465,0.9655172413793104,0.9577464788732394,0.9929078014184397,0.9748618473701918,0.012923348320925378,11,cross_ipvs_to_mdvr_kcl
1.9790019989013672,0.5809128075362366,0.894768762588501,0.1437772561828541,balanced,,4,300,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9790209790209791,0.9859154929577465,0.958904109589041,0.9577464788732394,0.9857142857142858,0.9734602692310584,0.012609678840907586,16,cross_ipvs_to_mdvr_kcl
1.9213839530944825,0.6929123875333106,1.2470576763153076,0.4526147786838131,balanced,10,1,300,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9793103448275862,0.9859154929577465,0.9523809523809523,0.965034965034965,0.9929078014184397,0.9751099113239379,0.01462381103021405,7,cross_ipvs_to_mdvr_kcl
2.6292001724243166,0.3712568607850848,0.8052608489990234,0.11470048799081195,balanced,10,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9790209790209791,0.9859154929577465,0.9655172413793104,0.9577464788732394,0.9929078014184397,0.9762215987299431,0.012931750039997561,6,cross_ipvs_to_mdvr_kcl
2.2643362522125243,0.3188919695868452,1.33449330329895,0.3653810321669776,balanced,10,4,300,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9790209790209791,0.9859154929577465,0.958904109589041,0.9577464788732394,0.9857142857142858,0.9734602692310584,0.012609678840907586,16,cross_ipvs_to_mdvr_kcl
1.9097843647003174,0.3186436500835913,1.2462700843811034,0.21989416104443105,balanced,20,1,300,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",0.9793103448275862,0.9859154929577465,0.9523809523809523,0.965034965034965,0.9929078014184397,0.9751099113239379,0.01462381103021405,7,cross_ipvs_to_mdvr_kcl
2.443325662612915,0.5511132655329283,0.697075605392456,0.6007116158549917,balanced,20,2,300,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",0.9722222222222222,0.9859154929577465,0.9655172413793104,0.9577464788732394,0.9929078014184397,0.9748618473701918,0.012923348320925378,11,cross_ipvs_to_mdvr_kcl
2.331812286376953,0.335865296772985,0.13994011878967286,0.05091714731530394,balanced,20,4,300,"{'model__class_weight': 'balanced', 'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",0.9790209790209791,0.9859154929577465,0.958904109589041,0.9577464788732394,0.9857142857142858,0.9734602692310584,0.012609678840907586,16,cross_ipvs_to_mdvr_kcl
